,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,last_name,first_name,player_id_x,display_team_name,year_x,primary_pos_formatted,fielding_runs_prevented,outs_above_average_x,outs_above_average_infront,outs_above_average_lateral_toward3bline,outs_above_average_lateral_toward1bline,outs_above_average_behind,outs_above_average_rhh,outs_above_average_lhh,actual_success_rate_formatted,adj_estimated_success_rate_formatted,diff_success_rate_formatted,player_id_y,team_id,team,position,age,competitive_runs,bolts,hp_to_1b,sprint_speed,resp_fielder_id,year_y,outs_above_average_y,outs_per_play,rel_league_burst_distance,rel_league_reaction_distance,rel_league_routing_distance,rel_league_bootup_distance,f_bootup_distance,n,n_outs
392,392,392,392,392,392,Ortega,Rafael,542364.0,Cubs,,CF,-1.0,-1.0,0.0,2.0,-3.0,0.0,0.0,0.0,86%,87%,-1%,542364.0,112.0,CHC,CF,31.0,98.0,,4.53,27.0,542364.0,2022.0,-2.0,41.2,-0.1,-0.5,0.4,-0.2,32.9,34.0,14.0
393,393,393,393,393,393,Outman,James,681546.0,Dodgers,,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100%,95%,5%,681546.0,119.0,LAD,LF,25.0,5.0,,,27.6,,,,,,,,,,,
394,394,394,394,394,394,Owings,Chris,572008.0,Orioles,,SS,-2.0,-3.0,-3.0,0.0,0.0,0.0,-2.0,-2.0,70%,75%,-5%,572008.0,110.0,BAL,2B,30.0,22.0,,4.34,27.8,,,,,,,,,,,
395,395,395,395,395,395,Ozuna,Marcell,542303.0,Braves,,LF,-2.0,-3.0,0.0,-2.0,-1.0,0.0,-1.0,-2.0,84%,87%,-3%,542303.0,144.0,ATL,DH,31.0,136.0,,4.67,26.6,542303.0,2022.0,-4.0,16.7,-2.0,0.1,0.5,-1.4,32.2,18.0,3.0
396,396,396,396,396,396,Pache,Cristian,665506.0,Athletics,,CF,7.0,7.0,1.0,3.0,3.0,1.0,5.0,2.0,93%,89%,4%,665506.0,133.0,OAK,CF,23.0,101.0,,4.39,28.6,665506.0,2022.0,6.0,65.9,0.9,0.4,-0.2,1.1,35.8,44.0,29.0
397,397,397,397,397,397,Padlo,Kevin,656821.0,---,,3B,-2.0,-3.0,-2.0,0.0,-1.0,0.0,-1.0,-2.0,62%,71%,-9%,656821.0,134.0,PIT,3B,25.0,8.0,,,25.8,,,,,,,,,,,
398,398,398,398,398,398,Palacios,Jermaine,650339.0,Twins,,SS,-4.0,-5.0,-3.0,-1.0,-1.0,0.0,-4.0,-1.0,67%,73%,-6%,650339.0,142.0,MIN,SS,25.0,23.0,,4.45,28.4,,,,,,,,,,,
399,399,399,399,399,399,Palacios,Josh,641943.0,Nationals,,RF,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,87%,88%,-1%,641943.0,120.0,WSH,RF,26.0,19.0,,4.2,28.5,641943.0,2022.0,-1.0,40.0,-3.0,-0.3,0.1,-3.1,26.0,5.0,2.0
400,400,400,400,400,400,Palacios,Richie,680700.0,Guardians,,LF,-1.0,-2.0,0.0,-1.0,-1.0,0.0,-2.0,0.0,86%,89%,-3%,680700.0,114.0,CLE,LF,25.0,41.0,,4.35,27.9,680700.0,2022.0,-1.0,33.3,0.1,-0.8,0.3,-0.4,33.1,9.0,3.0
401,401,401,401,401,401,Paredes,Isaac,670623.0,Rays,,3B,4.0,6.0,2.0,2.0,2.0,0.0,2.0,4.0,72%,70%,2%,670623.0,139.0,TB,3B,23.0,118.0,,4.75,26.2,,,,,,,,,,,
402,402,402,402,402,402,Park,Hoy,660829.0,Pirates,,2B,-5.0,-7.0,0.0,-3.0,-3.0,0.0,-3.0,-4.0,60%,70%,-10%,660829.0,134.0,PIT,2B,26.0,19.0,,4.3,27.6,,,,,,,,,,,
403,403,403,403,403,403,Pasquantino,Vinnie,686469.0,Royals,,1B,0.0,1.0,0.0,-1.0,1.0,0.0,2.0,-1.0,75%,74%,1%,686469.0,118.0,KC,1B,24.0,91.0,,4.73,25.6,,,,,,,,,,,
404,404,404,404,404,404,Payton,Mark,592622.0,White Sox,,LF,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,85%,88%,-3%,592622.0,145.0,CWS,LF,30.0,10.0,,,27.6,,,,,,,,,,,
405,405,405,405,405,405,Pederson,Joc,592626.0,Giants,,CF,-10.0,-11.0,-1.0,-2.0,-7.0,-1.0,-6.0,-5.0,78%,84%,-6%,592626.0,137.0,SF,LF,30.0,101.0,,4.44,26.0,592626.0,2022.0,-9.0,29.4,-1.5,-1.0,-0.2,-2.7,30.8,51.0,15.0
406,406,406,406,406,406,Peguero,Liover,678894.0,Pirates,,SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83%,79%,4%,,,,,,,,,,,,,,,,,,,,
407,407,407,407,407,407,Peralta,David,444482.0,---,,LF,4.0,5.0,5.0,3.0,-3.0,0.0,3.0,2.0,88%,86%,2%,444482.0,139.0,TB,LF,34.0,148.0,,4.44,27.6,444482.0,2022.0,3.0,50.9,0.4,0.5,-0.2,0.7,34.4,55.0,28.0
408,408,408,408,408,408,Peraza,Oswald,672724.0,Yankees,,SS,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,83%,82%,1%,672724.0,147.0,NYY,SS,22.0,28.0,2.0,4.31,28.9,,,,,,,,,,,
409,409,409,409,409,409,Perdomo,Geraldo,672695.0,D-backs,,SS,2.0,3.0,4.0,-1.0,-1.0,1.0,4.0,-2.0,76%,75%,1%,672695.0,109.0,AZ,SS,22.0,164.0,,4.48,27.2,,,,,,,,,,,
410,410,410,410,410,410,Perez,Joe,669309.0,Astros,,3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50%,42%,8%,,,,,,,,,,,,,,,,,,,,
411,411,411,411,411,411,Peterson,Jace,607054.0,Brewers,,2B,5.0,6.0,0.0,3.0,3.0,0.0,4.0,2.0,77%,75%,2%,607054.0,158.0,MIL,3B,32.0,107.0,3.0,4.25,28.5,607054.0,2022.0,-1.0,33.3,-1.0,-0.3,0.4,-0.9,33.6,6.0,2.0
412,412,412,412,412,412,Pena,Jeremy,665161.0,Astros,,SS,5.0,7.0,3.0,3.0,0.0,0.0,3.0,4.0,80%,79%,1%,665161.0,117.0,HOU,SS,24.0,213.0,38.0,4.28,29.4,,,,,,,,,,,
413,413,413,413,413,413,Pham,Tommy,502054.0,---,,LF,-5.0,-6.0,0.0,-1.0,-3.0,-1.0,-4.0,-1.0,84%,87%,-3%,502054.0,111.0,BOS,LF,34.0,197.0,,4.54,27.9,502054.0,2022.0,-3.0,41.9,-0.5,-0.6,0.4,-0.7,32.5,62.0,26.0
414,414,414,414,414,414,Phillips,Brett,621433.0,---,,CF,10.0,11.0,1.0,5.0,2.0,2.0,7.0,4.0,95%,88%,7%,621433.0,110.0,BAL,CF,28.0,46.0,3.0,4.15,28.9,621433.0,2022.0,8.0,77.1,2.6,1.9,-0.3,4.2,38.7,35.0,27.0
415,415,415,415,415,415,Pillar,Kevin,607680.0,Dodgers,,CF,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,88%,72%,16%,607680.0,119.0,LAD,LF,33.0,6.0,,,27.1,,,,,,,,,,,
416,416,416,416,416,416,Pinder,Chad,640461.0,Athletics,,LF,-6.0,-8.0,-2.0,-3.0,0.0,-2.0,-6.0,-2.0,85%,89%,-4%,640461.0,133.0,OAK,LF,30.0,134.0,,4.7,25.9,640461.0,2022.0,-2.0,52.9,-1.9,0.5,-0.8,-2.2,30.9,34.0,18.0
417,417,417,417,417,417,Piscotty,Stephen,572039.0,Athletics,,RF,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,86%,87%,-1%,572039.0,133.0,OAK,RF,31.0,35.0,,4.69,25.0,572039.0,2022.0,-2.0,31.3,-2.2,-0.9,0.4,-2.3,31.7,16.0,5.0
418,418,418,418,418,418,Plummer,Nick,663911.0,Mets,,LF,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,88%,98%,-10%,663911.0,121.0,NYM,DH,25.0,8.0,,,26.1,,,,,,,,,,,
419,419,419,419,419,419,Polanco,Jorge,593871.0,Twins,,SS,-6.0,-8.0,1.0,-3.0,-7.0,0.0,-5.0,-4.0,74%,76%,-2%,593871.0,142.0,MIN,2B,28.0,97.0,1.0,4.18,28.2,,,,,,,,,,,
420,420,420,420,420,420,Pollock,AJ,572041.0,White Sox,,CF,-1.0,-2.0,-1.0,1.0,-1.0,0.0,-5.0,3.0,88%,88%,0%,572041.0,145.0,CWS,LF,34.0,202.0,1.0,4.42,27.8,572041.0,2022.0,-1.0,48.4,-0.1,-1.0,0.2,-0.9,32.6,62.0,30.0
421,421,421,421,421,421,Pratto,Nick,668472.0,Royals,,1B,0.0,0.0,-1.0,-2.0,2.0,1.0,-1.0,0.0,73%,73%,0%,668472.0,118.0,KC,1B,23.0,40.0,,4.4,27.2,,,,,,,,,,,
422,422,422,422,422,422,Proctor,Ford,665154.0,Giants,,2B,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,72%,69%,3%,665154.0,137.0,SF,2B,25.0,10.0,,,26.4,,,,,,,,,,,
423,423,423,423,423,423,Profar,Jurickson,595777.0,Padres,,2B,-5.0,-6.0,-1.0,0.0,-4.0,0.0,-3.0,-2.0,84%,86%,-2%,595777.0,135.0,SD,LF,29.0,227.0,,4.48,26.6,595777.0,2022.0,-4.0,35.9,-0.8,0.6,-0.5,-0.6,32.1,64.0,23.0
424,424,424,424,424,424,Pujols,Albert,405395.0,Cardinals,,1B,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,59%,58%,1%,405395.0,138.0,STL,DH,42.0,94.0,,5.08,22.6,,,,,,,,,,,
425,425,425,425,425,425,Quinn,Roman,596451.0,---,,CF,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,90%,88%,2%,596451.0,139.0,TB,CF,29.0,13.0,10.0,,29.6,596451.0,2022.0,1.0,68.8,0.1,-0.6,0.0,-0.5,33.6,16.0,11.0
426,426,426,426,426,426,Quiroz,Esteban,606019.0,Cubs,,2B,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,77%,76%,1%,606019.0,112.0,CHC,2B,30.0,14.0,,,25.0,,,,,,,,,,,
427,427,427,427,427,427,Raley,Luke,670042.0,Rays,,RF,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,80%,78%,2%,670042.0,139.0,TB,LF,27.0,16.0,2.0,,29.1,670042.0,2022.0,2.0,66.7,-1.3,-0.7,0.6,-1.4,32.4,9.0,6.0
428,428,428,428,428,428,Ramos,Heliot,671218.0,Giants,,RF,-2.0,-2.0,0.0,0.0,-2.0,0.0,-1.0,-1.0,71%,81%,-10%,671218.0,137.0,SF,RF,22.0,10.0,,,27.4,671218.0,2022.0,-1.0,42.9,-3.3,-1.2,-1.2,-4.5,29.2,7.0,3.0
429,429,429,429,429,429,Ramirez,Harold,623912.0,Rays,,LF,0.0,-1.0,1.0,-4.0,1.0,1.0,1.0,-2.0,72%,73%,-1%,623912.0,139.0,TB,DH,27.0,183.0,1.0,4.33,28.1,623912.0,2022.0,1.0,50.0,-1.0,0.0,0.4,-0.6,29.8,8.0,4.0
430,430,430,430,430,430,Ramirez,Jose,608070.0,Guardians,,3B,3.0,3.0,1.0,4.0,0.0,-2.0,9.0,-6.0,71%,70%,1%,608070.0,114.0,CLE,3B,29.0,226.0,5.0,4.22,28.5,,,,,,,,,,,
431,431,431,431,431,431,Realmuto,J.T.,592663.0,Phillies,,1B,-1.0,-2.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,33%,97%,-64%,592663.0,143.0,PHI,C,31.0,207.0,5.0,4.35,28.8,,,,,,,,,,,
432,432,432,432,432,432,Refsnyder,Rob,608701.0,Red Sox,,RF,-2.0,-2.0,-2.0,0.0,-1.0,1.0,1.0,-3.0,88%,90%,-2%,608701.0,111.0,BOS,RF,31.0,49.0,,4.47,27.1,608701.0,2022.0,2.0,64.3,-0.2,-1.0,0.8,-0.5,32.7,14.0,9.0
433,433,433,433,433,433,Reks,Zach,676646.0,Rangers,,LF,-2.0,-2.0,-1.0,-1.0,0.0,0.0,-2.0,0.0,75%,88%,-13%,676646.0,140.0,TEX,LF,28.0,8.0,,,25.0,,,,,,,,,,,
434,434,434,434,434,434,Rendon,Anthony,543685.0,Angels,,3B,0.0,0.0,2.0,0.0,-2.0,0.0,1.0,-1.0,72%,72%,0%,543685.0,108.0,LAA,3B,32.0,51.0,,4.69,26.2,,,,,,,,,,,
435,435,435,435,435,435,Renfroe,Hunter,592669.0,Brewers,,RF,-2.0,-2.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,87%,88%,-1%,592669.0,158.0,MIL,RF,30.0,137.0,,4.52,27.1,592669.0,2022.0,-3.0,37.5,-0.6,0.4,-0.1,-0.3,33.1,48.0,18.0
436,436,436,436,436,436,Rengifo,Luis,650859.0,Angels,,2B,-6.0,-8.0,-5.0,-1.0,-1.0,0.0,-9.0,2.0,75%,77%,-2%,650859.0,108.0,LAA,2B,25.0,222.0,,4.31,27.9,,,,,,,,,,,
437,437,437,437,437,437,Reyes,Franmil,614177.0,---,,RF,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,93%,96%,-3%,614177.0,112.0,CHC,DH,26.0,139.0,,4.8,26.0,,,,,,,,,,,
438,438,438,438,438,438,Reyes,Pablo,622569.0,Brewers,,3B,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,60%,63%,-3%,622569.0,158.0,MIL,SS,28.0,7.0,,,27.2,,,,,,,,,,,
439,439,439,439,439,439,Reyes,Victor,622682.0,Tigers,,RF,-2.0,-2.0,0.0,-1.0,-1.0,0.0,-2.0,0.0,88%,89%,-1%,622682.0,116.0,DET,RF,27.0,119.0,,4.5,27.5,622682.0,2022.0,-3.0,43.2,-1.4,-0.4,0.2,-1.5,32.4,37.0,16.0
440,440,440,440,440,440,Reynolds,Bryan,668804.0,Pirates,,CF,-6.0,-7.0,0.0,0.0,-5.0,-2.0,1.0,-8.0,87%,90%,-3%,668804.0,134.0,PIT,CF,27.0,193.0,1.0,4.34,28.3,668804.0,2022.0,-6.0,37.3,-0.2,-1.4,0.7,-1.0,33.5,59.0,22.0
441,441,441,441,441,441,Reynolds,Matt,608703.0,Reds,,SS,0.0,-1.0,1.0,-1.0,-1.0,0.0,-2.0,1.0,80%,80%,0%,608703.0,113.0,CIN,2B,31.0,92.0,,4.58,27.4,608703.0,2022.0,0.0,40.0,-3.2,0.5,-0.5,-3.3,31.1,5.0,2.0
442,442,442,442,442,442,Riddle,JT,595375.0,Reds,,SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86%,82%,4%,,,,,,,,,,,,,,,,,,,,
443,443,443,443,443,443,Riley,Austin,663586.0,Braves,,3B,-6.0,-7.0,-6.0,1.0,-3.0,0.0,-7.0,0.0,71%,73%,-2%,663586.0,144.0,ATL,3B,25.0,226.0,,4.5,27.8,,,,,,,,,,,
444,444,444,444,444,444,Rivas,Alfonso,663845.0,Cubs,,1B,-2.0,-2.0,2.0,-1.0,-1.0,-1.0,0.0,-3.0,78%,79%,-1%,663845.0,112.0,CHC,1B,25.0,86.0,,4.63,26.2,,,,,,,,,,,
445,445,445,445,445,445,Rivera,Emmanuel,656896.0,---,,3B,2.0,3.0,5.0,1.0,-4.0,0.0,3.0,0.0,70%,69%,1%,656896.0,109.0,AZ,3B,26.0,134.0,,4.68,26.9,,,,,,,,,,,
446,446,446,446,446,446,Rizzo,Anthony,519203.0,Yankees,,1B,-3.0,-3.0,0.0,-3.0,-2.0,1.0,-1.0,-2.0,68%,70%,-2%,519203.0,147.0,NYY,1B,32.0,143.0,,4.66,25.5,,,,,,,,,,,
447,447,447,447,447,447,Robert Jr.,Luis,673357.0,White Sox,,CF,3.0,3.0,0.0,1.0,2.0,1.0,-1.0,4.0,89%,88%,1%,673357.0,145.0,CWS,CF,24.0,148.0,8.0,4.38,27.9,673357.0,2022.0,1.0,49.0,-0.7,-0.2,0.1,-0.8,33.4,49.0,24.0
448,448,448,448,448,448,Robertson,Kramer,670298.0,Cardinals,,SS,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0%,42%,-42%,,,,,,,,,,,,,,,,,,,,
449,449,449,449,449,449,Robles,Victor,645302.0,Nationals,,CF,5.0,6.0,2.0,3.0,2.0,-1.0,6.0,0.0,92%,90%,2%,645302.0,120.0,WSH,CF,25.0,122.0,27.0,4.36,28.7,645302.0,2022.0,4.0,61.1,0.2,-1.2,0.2,-0.8,33.3,72.0,44.0
450,450,450,450,450,450,Rodgers,Brendan,663898.0,Rockies,,2B,2.0,3.0,3.0,0.0,0.0,-1.0,4.0,-1.0,81%,80%,1%,663898.0,115.0,COL,2B,25.0,233.0,,4.52,26.7,,,,,,,,,,,
451,451,451,451,451,451,Rodriguez,Julio,677594.0,Mariners,,CF,8.0,9.0,1.0,3.0,3.0,1.0,6.0,2.0,95%,93%,2%,677594.0,136.0,SEA,CF,21.0,205.0,75.0,4.24,29.8,677594.0,2022.0,8.0,70.0,0.7,-0.4,0.0,0.2,34.8,60.0,42.0
452,452,452,452,452,452,Rojas,Jose,670351.0,Angels,,3B,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,69%,65%,4%,670351.0,108.0,LAA,3B,29.0,12.0,,,26.4,,,,,,,,,,,
453,453,453,453,453,453,Rojas,Josh,668942.0,D-backs,,3B,-4.0,-5.0,-1.0,1.0,-7.0,2.0,-6.0,0.0,73%,74%,-1%,668942.0,109.0,AZ,3B,28.0,160.0,,4.37,27.3,,,,,,,,,,,
454,454,454,454,454,454,Rojas,Miguel,500743.0,Marlins,,SS,9.0,12.0,6.0,3.0,2.0,0.0,8.0,4.0,77%,74%,3%,500743.0,146.0,MIA,SS,33.0,206.0,,4.61,26.4,,,,,,,,,,,
455,455,455,455,455,455,Rooker,Brent,667670.0,---,,LF,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,93%,98%,-5%,667670.0,118.0,KC,LF,27.0,10.0,,,27.8,,,,,,,,,,,
456,456,456,456,456,456,Rosario,Amed,642708.0,Guardians,,SS,-8.0,-11.0,2.0,-2.0,-11.0,-1.0,-7.0,-4.0,75%,77%,-2%,642708.0,114.0,CLE,SS,26.0,342.0,89.0,4.17,29.5,,,,,,,,,,,
457,457,457,457,457,457,Rosario,Eddie,592696.0,Braves,,LF,-6.0,-6.0,1.0,-3.0,-4.0,0.0,-6.0,0.0,82%,87%,-5%,592696.0,144.0,ATL,LF,30.0,79.0,,4.28,27.6,592696.0,2022.0,-5.0,28.6,-0.6,0.0,0.4,-0.2,33.0,28.0,8.0
458,458,458,458,458,458,Rosario,Eguy,666703.0,Padres,,SS,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,75%,60%,15%,,,,,,,,,,,,,,,,,,,,
459,459,459,459,459,459,Ruf,Darin,573131.0,---,,1B,-6.0,-7.0,-4.0,-2.0,1.0,-2.0,-4.0,-3.0,67%,72%,-5%,573131.0,121.0,NYM,1B,35.0,100.0,,4.78,25.7,573131.0,2022.0,-5.0,15.4,-3.6,-1.4,0.9,-4.0,29.6,13.0,2.0
460,460,460,460,460,460,Ruiz,Esteury,665923.0,---,,RF,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,91%,88%,3%,665923.0,158.0,MIL,LF,23.0,18.0,8.0,4.31,29.8,665923.0,2022.0,1.0,80.0,-1.4,0.6,0.3,-0.6,32.7,5.0,4.0
461,461,461,461,461,461,Rios,Edwin,621458.0,Dodgers,,3B,-1.0,-2.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,58%,72%,-14%,621458.0,119.0,LAD,DH,28.0,22.0,,4.62,25.3,,,,,,,,,,,
462,462,462,462,462,462,Sanchez,Gary,596142.0,Twins,,1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100%,86%,14%,596142.0,142.0,MIN,C,29.0,122.0,,4.72,25.1,,,,,,,,,,,
463,463,463,463,463,463,Sanchez,Yolmer,570560.0,---,,2B,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,83%,80%,3%,570560.0,111.0,BOS,2B,30.0,9.0,,,26.5,,,,,,,,,,,
464,464,464,464,464,464,Santana,Carlos,467793.0,---,,1B,2.0,3.0,0.0,-1.0,4.0,0.0,0.0,3.0,72%,71%,1%,467793.0,136.0,SEA,1B,36.0,140.0,,4.68,25.7,,,,,,,,,,,
465,465,465,465,465,465,Santander,Anthony,623993.0,Orioles,,RF,-4.0,-5.0,0.0,-4.0,0.0,-1.0,-5.0,0.0,84%,86%,-2%,623993.0,110.0,BAL,RF,27.0,149.0,,4.67,26.4,623993.0,2022.0,-4.0,39.3,-0.7,-0.7,0.7,-0.8,32.4,61.0,24.0
466,466,466,466,466,466,Sano,Miguel,593934.0,Twins,,3B,-1.0,-2.0,-2.0,0.0,0.0,-1.0,-2.0,0.0,73%,78%,-5%,593934.0,142.0,MIN,1B,29.0,8.0,,,26.7,,,,,,,,,,,
467,467,467,467,467,467,Schoop,Jonathan,570731.0,Tigers,,2B,20.0,27.0,5.0,14.0,4.0,3.0,13.0,14.0,79%,72%,7%,570731.0,116.0,DET,2B,30.0,183.0,,4.61,27.0,,,,,,,,,,,
468,468,468,468,468,468,Schrock,Max,621011.0,Reds,,2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92%,89%,3%,621011.0,113.0,CIN,,27.0,7.0,,,25.6,,,,,,,,,,,
469,469,469,469,469,469,Schwarber,Kyle,656941.0,Phillies,,LF,-12.0,-13.0,-3.0,-1.0,-7.0,-2.0,-7.0,-6.0,81%,86%,-5%,656941.0,143.0,PHI,LF,29.0,147.0,,4.51,26.4,656941.0,2022.0,-10.0,23.6,-1.8,-1.1,0.7,-2.2,30.7,55.0,13.0
470,470,470,470,470,470,Schwindel,Frank,643524.0,Cubs,,1B,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-2.0,2.0,71%,72%,-1%,643524.0,112.0,CHC,1B,30.0,98.0,,4.65,25.6,,,,,,,,,,,
471,471,471,471,471,471,Seager,Corey,608369.0,Rangers,,SS,3.0,4.0,2.0,0.0,3.0,0.0,5.0,-1.0,72%,71%,1%,608369.0,140.0,TEX,SS,28.0,195.0,,4.67,26.1,,,,,,,,,,,
472,472,472,472,472,472,Segura,Jean,516416.0,Phillies,,SS,3.0,3.0,3.0,1.0,0.0,-1.0,0.0,3.0,74%,73%,1%,516416.0,143.0,PHI,2B,32.0,187.0,3.0,4.31,27.7,,,,,,,,,,,
473,473,473,473,473,473,Semien,Marcus,543760.0,Rangers,,SS,6.0,8.0,9.0,4.0,-6.0,1.0,3.0,5.0,77%,76%,1%,543760.0,140.0,TEX,2B,31.0,221.0,9.0,4.37,28.9,,,,,,,,,,,
474,474,474,474,474,474,Senzel,Nick,669222.0,Reds,,CF,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,88%,88%,0%,669222.0,113.0,CIN,CF,27.0,143.0,2.0,4.41,28.7,669222.0,2022.0,-1.0,49.1,-0.3,0.2,0.4,0.2,34.2,53.0,26.0
475,475,475,475,475,475,Shaw,Travis,543768.0,Red Sox,,3B,-1.0,-2.0,0.0,-1.0,0.0,-1.0,-2.0,0.0,60%,80%,-20%,,,,,,,,,,,,,,,,,,,,
476,476,476,476,476,476,Sheets,Gavin,657757.0,White Sox,,RF,-4.0,-4.0,0.0,-5.0,-1.0,1.0,-1.0,-4.0,86%,88%,-2%,657757.0,145.0,CWS,RF,26.0,128.0,,4.52,26.6,657757.0,2022.0,-6.0,21.2,-1.7,0.0,-0.8,-2.6,30.1,33.0,7.0
477,477,477,477,477,477,Short,Zack,670097.0,Tigers,,SS,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,75%,74%,1%,,,,,,,,,,,,,,,,,,,,
478,478,478,478,478,478,Siani,Michael,672279.0,Reds,,CF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87%,87%,0%,672279.0,113.0,CIN,CF,22.0,5.0,,,24.8,,,,,,,,,,,
479,479,479,479,479,479,Sierra,Magneuris,642423.0,Angels,,CF,2.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,93%,90%,3%,642423.0,108.0,LAA,CF,26.0,33.0,14.0,4.07,29.6,642423.0,2022.0,1.0,61.5,1.6,-1.3,0.9,1.1,35.1,13.0,8.0
480,480,480,480,480,480,Simmons,Andrelton,592743.0,Cubs,,SS,1.0,1.0,2.0,1.0,-1.0,0.0,0.0,1.0,73%,72%,1%,592743.0,112.0,CHC,SS,32.0,39.0,,4.54,26.7,,,,,,,,,,,
481,481,481,481,481,481,Siri,Jose,642350.0,---,,CF,14.0,15.0,1.0,5.0,8.0,1.0,13.0,2.0,94%,88%,6%,642350.0,139.0,TB,CF,26.0,95.0,46.0,4.2,30.4,642350.0,2022.0,12.0,70.6,2.4,1.7,-0.7,3.3,38.2,51.0,36.0
482,482,482,482,482,482,Slater,Austin,596103.0,Giants,,CF,2.0,2.0,1.0,1.0,1.0,-2.0,2.0,0.0,90%,89%,1%,596103.0,137.0,SF,CF,29.0,104.0,7.0,4.37,28.2,596103.0,2022.0,4.0,60.0,1.2,-1.1,0.1,0.2,34.9,35.0,21.0
483,483,483,483,483,483,Smith,Dominic,642086.0,Mets,,1B,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,80%,75%,5%,642086.0,121.0,NYM,1B,27.0,52.0,,4.52,26.3,,,,,,,,,,,
484,484,484,484,484,484,Smith,Josh H.,669701.0,Rangers,,3B,1.0,1.0,2.0,-2.0,0.0,1.0,-1.0,2.0,77%,77%,0%,669701.0,140.0,TEX,3B,24.0,61.0,,4.32,28.2,669701.0,2022.0,0.0,58.3,0.8,-0.8,0.5,0.5,34.9,12.0,7.0
485,485,485,485,485,485,Smith,Kevin,675656.0,Athletics,,3B,2.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,75%,73%,2%,675656.0,133.0,OAK,3B,25.0,45.0,,4.48,27.6,,,,,,,,,,,
486,486,486,486,486,486,Smith,Pavin,656976.0,D-backs,,RF,0.0,0.0,-1.0,-1.0,2.0,1.0,0.0,0.0,85%,85%,0%,656976.0,109.0,AZ,RF,26.0,83.0,,4.57,26.5,656976.0,2022.0,1.0,66.7,0.0,-0.1,-0.1,-0.2,33.7,18.0,12.0
487,487,487,487,487,487,Smith-Njigba,Canaan,675986.0,Pirates,,LF,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,67%,87%,-20%,675986.0,134.0,PIT,LF,23.0,6.0,,,26.8,,,,,,,,,,,
488,488,488,488,488,488,Solak,Nick,669256.0,Rangers,,2B,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,88%,92%,-4%,669256.0,140.0,TEX,LF,27.0,36.0,1.0,4.4,28.7,,,,,,,,,,,
489,489,489,489,489,489,Solano,Donovan,456781.0,Reds,,2B,1.0,2.0,2.0,1.0,-1.0,0.0,1.0,0.0,71%,70%,1%,456781.0,113.0,CIN,1B,34.0,102.0,,4.62,25.8,,,,,,,,,,,
490,490,490,490,490,490,Soler,Jorge,624585.0,Marlins,,RF,-1.0,-2.0,1.0,-2.0,0.0,-1.0,0.0,-2.0,86%,88%,-2%,624585.0,146.0,MIA,LF,30.0,80.0,,4.66,26.9,624585.0,2022.0,-1.0,36.8,-3.0,-0.8,-0.4,-4.2,30.1,19.0,7.0
491,491,491,491,491,491,Sosa,Edmundo,624641.0,---,,SS,8.0,10.0,0.0,5.0,3.0,2.0,8.0,2.0,81%,76%,5%,624641.0,143.0,PHI,SS,26.0,73.0,18.0,4.32,29.5,,,,,,,,,,,
